"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Zhu Y.; Yoon M.-K.","Zhu, Yuheng (59486832700); Yoon, Man-Ki (24315201700)","59486832700; 24315201700","FrameScope: Temporal Data Valuation for Stream Active Learning in Autonomous Vehicle Systems","2025","SEC 2025 - Proceedings of the 2025 10th ACM/IEEE Symposium on Edge Computing","","","13","","","0","10.1145/3769102.3770611","https://www.scopus.com/pages/publications/105024938656?origin=resultslist","Autonomous vehicles operate in dynamic, ever-changing environments where new scenarios and edge cases constantly emerge. As a result, static learning models are inadequate for ensuring safe and reliable operation. Continuous learning is essential for adapting to these evolving conditions and maintaining robust performance across diverse real-world settings. However, autonomous vehicles generate massive streams of visual data during operation, and existing continuous learning approaches typically rely on heuristic sampling methods that fail to capture temporal dynamics, often overlooking critical learning opportunities or selecting redundant frames. In this paper, we introduce FrameScope, a temporal data valuation framework for continuous learning in autonomous vehicles. FrameScope extends neural tangent kernel theory to temporal domains, enabling principled valuation of streaming visual data. Unlike cloud-centric methods that transmit all video data for processing, our approach performs principled, local frame selection on the vehicle and queries a cloud-based oracle model only for labels of those high-value frames. Extensive experiments across multiple domain shifts show that FrameScope consistently outperforms existing methods, achieving higher sample efficiency and significantly reducing catastrophic forgetting in autonomous vehicle perception. By valuing data on the vehicle and querying only labels for selected frames, FrameScope reduces bandwidth requirements, enabling scalable operation with a lightweight cloud labeling service. © 2025 Copyright held by the owner/author(s).","Active Learning; Autonomous Driving; Continuous Learning; Data Valuation; Edge Computing","Active learning; Autonomous vehicles; Bandwidth; Computation theory; Data streams; Heuristic methods; Human computer interaction; Learning systems; Video signal processing; Active Learning; Autonomous driving; Autonomous Vehicles; Changing environment; Continuous learning; Data valuation; Edge computing; Temporal Data; Vehicle system; Visual data; Edge computing","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105024938656"
"Wang T.; Ji J.; Huang K.","Wang, Tianjia (60285990600); Ji, Jin (57764177300); Huang, Keying (57764837200)","60285990600; 57764177300; 57764837200","Research on discrete flashing state collection anomalies","2025","Proceedings of SPIE - The International Society for Optical Engineering","13978","","139780O","","","0","10.1117/12.3089490","https://www.scopus.com/pages/publications/105026758032?origin=resultslist","This paper investigates occasional anomalies in the processing of discrete flashing signals in aviation flight systems. First, it provides a theoretical introduction to the technical principles and system cross-linking of discrete flashing signals. Based on the design principles and recorded data during anomalies, it analyses the fault mechanism, derives the specific causes of the faults, and reproduces the faults in the laboratory to further verify the conclusions. Finally, it resolves the anomalies through design improvements and optimization measures. © 2025 SPIE.","discrete collection; flashing signal processing; reproduction of the fault","Digital storage; High energy physics; Intelligent systems; Optoelectronic devices; Pattern recognition; Quality control; Cross linking; Design Principles; Discrete collection; Fault mechanism; Flashing signal processing; Flight systems; Reproduction of the fault; Signal-processing; Technical principle; Technical systems; Signal processing","Conference paper","Final","","Scopus","2-s2.0-105026758032"
"Uchaipichat N.; Phooweang P.; Yamkayai T.","Uchaipichat, Nopadol (15833429400); Phooweang, Phasakorn (60309943500); Yamkayai, Thanadej (60310114600)","15833429400; 60309943500; 60310114600","Convolutional neural networks for cardiac abnormality classification using wavelet scalograms of segmented PCG signals","2025","Proceedings of SPIE - The International Society for Optical Engineering","14015","","140150H","","","0","10.1117/12.3101505","https://www.scopus.com/pages/publications/105026927743?origin=resultslist","This research proposes a method for detecting cardiac abnormalities using Phonocardiogram (PCG) signals, leveraging Electrocardiogram (ECG) for precise segmentation and a Convolutional Neural Network (CNN) for classification. The study utilized the PhysioNet Challenge 2016 database, focusing on 409 recordings (117 Normal, 292 Abnormal) sampled at 2 kHz, including both ECG and PCG signals. PCG signals were segmented into cardiac cycles by identifying QRS complexes in synchronous ECG signals, using an enhanced adaptive thresholding technique. This process yielded approximately 13,000 valid cardiac cycles after removing false detections, which were then transformed into wavelet scalogram images (224x224 pixels) using Continuous Wavelet Transform (CWT) for CNN input. The AI system, built upon a fine-tuned GoogleNet CNN architecture, was trained on a balanced dataset of 2,000 normal and 2,000 abnormal scalograms. Evaluation using Morse, Morlet, and Bump mother wavelets showed the Morse wavelet achieved the highest overall accuracy of 81.01%, with 80.60% sensitivity and 82.45% specificity. · © 2025 SPIE · 0277-786X ·","Cardiac disease; convolutional neural network; electrocardiogram; phonocardiogram; wavelet Transform","Biomedical signal processing; Cardiology; Classification (of information); Convolution; Convolutional neural networks; Electrocardiograms; Heart; Medical imaging; Phonocardiography; Adaptive thresholding; Cardiac cycles; Cardiac disease; Convolutional neural network; Electrocardiogram signal; Phonocardiograms; PhysioNet; QRS complexes; Thresholding techniques; Wavelets transform; Wavelet transforms","Conference paper","Final","","Scopus","2-s2.0-105026927743"
"Sun X.; Li C.; Li J.; Su Q.; Li Y.","Sun, Xiya (58738030700); Li, Changqing (56098063400); Li, Jiong (55921718800); Su, Qi (59032226200); Li, Yuxuan (59893057900)","58738030700; 56098063400; 55921718800; 59032226200; 59893057900","Blind source separation for satellite communication anti-interference: A FastICA-based front-end solution with dual-channel hardware prototype","2025","Proceedings of SPIE - The International Society for Optical Engineering","13970","","1397008","","","0","10.1117/12.3094487","https://www.scopus.com/pages/publications/105026751779?origin=resultslist","Satellite communication systems face significant challenges from co-band interference in complex electromagnetic environments. This paper proposes a novel anti-interference solution based on Blind Source Separation (BSS) employing the Fast Independent Component Analysis (FastICA) algorithm. We establish a linear instantaneous mixture model is established for the satellite link, and the FastICA algorithm is innovatively integrated into the receiver's front-end processing flow. This approach effectively separates and suppresses strong interference signals overlapping with the communication signal in frequency, without requiring high-precision synchronization, wideband spreading, or dynamic beam steering. To validate practical efficacy, a hardware-in-the-loop (HIL) verification system was implemented using a dual-channel USRP X310 software-defined radio (SDR) platform and the GNU Radio framework. Simulation and hardware experiments demonstrate robust performance: under severe co-band multi-tone interference with a Jammer-to-Signal Ratio (JSR) of 30 dB, the method successfully recovers the target 16-QAM communication signal, achieving a correlation coefficient exceeding 0.85 and producing a clear constellation diagram with over 90% point convergence fidelity. The solution significantly enhances system robustness in contested spectral environments while reducing hardware complexity by approximately 50% compared to traditional multi-transmitter spatial diversity schemes. This work provides a practical and efficient anti-interference paradigm for resource-constrained satellite platforms, validated through both algorithmic innovation and real-time hardware prototyping.  © COPYRIGHT SPIE.","BSS; FastICA; Hardware-in-the-loop (HIL) verification; Satellite communication anti-interference","Communication satellites; Computer hardware; Hardware-in-the-loop simulation; Radio; Satellite links; Signal interference; Software radio; Wave interference; Analysis algorithms; Anti-interference; Communication signals; Dual channel; Fast independent component analysis; Front-end solutions; Hardware in the loops; Hardware-in-the-loop  verification; Satellite communication anti-interference; Satellite communications; Blind source separation; Satellite communication systems","Conference paper","Final","","Scopus","2-s2.0-105026751779"
"He Z.; Mao Y.; Yang Y.; Chen W.","He, Zhenyu (57219473355); Mao, Yi (57040331100); Yang, Yang (56911208300); Chen, Wu (35085763800)","57219473355; 57040331100; 56911208300; 35085763800","An improved track-before-detect method for moving target detection using GNSS reflected signals","2025","Satellite Navigation","6","1","24","","","4","10.1186/s43020-025-00176-7","https://www.scopus.com/pages/publications/105014891696?origin=resultslist","Global Navigation Satellite System (GNSS) reflected signals have been used to detect moving targets through long-time integration processing. However, mismatches arise between the target’s actual motion and the assumed motion model over a long integration time, degrading detection performance. To address this problem, this paper proposes an improved Track-before-Detect (TbD) method characterized by a two-stage architecture. In the first stage, current Long-Time Hybrid Integration (LTHI) techniques are employed to correct the range and Doppler migrations caused by the target’s motion, thereby concentrating the target energy within an individual scan duration. In the second stage, plot lists extracted from multiple scans are recursively processed to further accumulate target energy by using the target’s kinematic constraints across different scans. Finally, target energy is enhanced sufficiently for reliable detection, while also enabling the acquisition of the target’s motion parameters over all scans. Compared to the existing Dynamic Programming (DP)-TbD method, the proposed method can exploit the characteristics of the stack of integrated range and Doppler maps produced by the LTHI techniques to improve algorithm execution efficiency without sacrificing detection performance and parameter estimation accuracy. The results from the simulations and field trials confirm the effectiveness of the proposed method in detecting maneuvering and non-maneuvering targets. Meanwhile, the proposed method achieves detection performance and motion parameter estimation errors comparable to the existing DP-TbD method, while significantly lowering the computational time. © The Author(s) 2025.","Dynamic programming; Global navigation satellite system; Long-time hybrid integration; Moving target detection; Track-before-detect","Communication satellites; Doppler effect; Global positioning system; Integration; Motion estimation; Navigation; Parameter estimation; Radar target recognition; Signal detection; Target tracking; Detection performance; Doppler; Energy; Global Navigation Satellite Systems; Hybrid integration; Integration techniques; Long-time hybrid integration; Moving target detection; Reflected signal; Track before detect; Dynamic programming","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105014891696"
"Wang Y.; Wang H.; Pang J.; Xiang M.; Cui P.","Wang, Yanmei (58667254300); Wang, Huidong (58668402000); Pang, Jiaojiao (56421289900); Xiang, Min (57189332044); Cui, Peiling (56218901700)","58667254300; 58668402000; 56421289900; 57189332044; 56218901700","Signal Recovery During the Cardiac Cycle Using Combined Magnetocardiography and Electrocardiography","2025","ICBRA 2025 - Proceedings of the 12th International Conference on Bioinformatics Research and Applications","","","","33","38","0","10.1145/3774976.3774982","https://www.scopus.com/pages/publications/105026562598?origin=resultslist","Restoring signals during the cardiac cycle is critical for cardiac imaging. However, recent research on cardiac source imaging, which is based on distributed source models, has focused on spatial accuracy, with less emphasis on temporal sequence accuracy. In particular, comparative studies on the temporal sequence accuracy of different measurement modalities are lacking. In this study, a realistic multi-tissue human volume conductor model was used, and source signals derived from electrocardiographic signals were employed to compare the temporal sequence accuracy of four measurement modalities across various signal-to-noise ratios. The four measurement modalities compared were magnetocardiography (MCG), electrocardiography, magnetocardiography-electrocardiography combination (MECG), and three-component MCG. The findings indicated that MECG provided the best performance in terms of temporal sequence accuracy. This study validated the effectiveness of multimodal data fusion in cardiac source imaging and offered new insights and methodologies for future studies in cardiac source imaging.  © 2025 Copyright held by the owner/author(s).","cardiac source imaging; combined magnetocardiography and electrocardiography; electrocardiography; magnetocardiography; temporal sequence accuracy; three-component magnetocardiography","Biomedical signal processing; Data fusion; Heart; Magnetocardiography; Medical imaging; Signal to noise ratio; Cardiac cycles; Cardiac imaging; Cardiac source imaging; Combined magnetocardiography and electrocardiography; Signal recovery; Source imaging; Temporal sequence accuracy; Temporal sequences; Three-component; Three-component magnetocardiography; Electrocardiography","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105026562598"
"Wang C.; Zhu M.; Zhai S.; Dawn B.; Latifi S.","Wang, Chang (60117457400); Zhu, Ming (57199396101); Zhai, Shengjie (55272790800); Dawn, Buddhadeb (6603829516); Latifi, Shahram (25944148100)","60117457400; 57199396101; 55272790800; 6603829516; 25944148100","Graph-Based Spatio-temporal Attention and Multi-Scale Fusion for Clinically Interpretable, High-Fidelity Fetal ECG Extraction","2025","BCB 2025 - Proceedings of the 16th ACM International Conference on Bioinformatics, Computational Biology, and Health Informatics","","","45","","","1","10.1145/3765612.3767216","https://www.scopus.com/pages/publications/105025552564?origin=resultslist","Congenital Heart Disease (CHD) is the most common neonatal anomaly, highlighting the urgent need for early detection to improve outcomes. Yet, fetal ECG (fECG) signals in abdominal ECG (aECG) are often masked by maternal ECG and noise, challenging conventional methods under low signal-to-noise ratio (SNR) conditions. We propose FetalHealthNet (FHNet), a deep learning framework that integrates Graph Neural Networks with a multi-scale enhanced transformer to dynamically model spatio-temporal inter-lead correlations and extract clean fECG signals. On benchmark aECG datasets, FHNet consistently outperforms long short-term memory (LSTM) models, standard transformers, and state-of-the-art models, achieving R2>0.99 and RMSE ≈ 0.015 even under severe noise. Interpretability analyses highlight physiologically meaningful temporal and lead contributions, supporting model transparency and clinical trust. FHNet illustrates the potential of AI-driven modeling to advance fetal monitoring and enable early CHD screening, underscoring the transformative impact of next-generation biomedical signal processing. © 2025 Copyright held by the owner/author(s).","abdominal ecg (aECG); clinical interpretability; congenital heart disease (CHD); fetal electrocardiogram (FECG); graph neural network (GNN); spatio-temporal attention; transformer","Bioelectric phenomena; Biomedical signal processing; Cardiology; Diseases; Electrocardiography; Electrophysiology; Fetal monitoring; Graphic methods; Heart; Long short-term memory; Neonatal monitoring; Physiological models; Screening; Abdominal ecg; Clinical interpretability; Congenital heart disease; Fetal electrocardiogram; Fetal electrocardiograms; Graph neural network; Graph neural networks; Interpretability; Spatio-temporal; Spatio-temporal attention; Transformer; Signal to noise ratio","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105025552564"
"Chen H.; Li M.","Chen, Huan (60263228400); Li, Minzhe (56982024700)","60263228400; 56982024700","Minimum error entropy asynchronous multi-sensor fusion based on variational inference under unknown non-Gaussian noise conditions","2025","Proceedings of SPIE - The International Society for Optical Engineering","13976","","139760J","","","1","10.1117/12.3089350","https://www.scopus.com/pages/publications/105026338194?origin=resultslist","Although the minimum error entropy criterion based filter can obtain stable estimation results under non-Gaussian noise conditions, this method requires knowing the noise variance, which limits its application. This paper proposed a variational inference based MEE multi-sensor sequential fusion algorithm under unknown noise condition. An approximate description of the unknown non-Gaussian noise and the posterior state is constructed. By introducing the error variance estimation parameter in the sequential MEE filter, the dynamic adaptive adjustment of the error entropy KDE process is realized. As accurate whitening of the noise signal is achieved, the selection of the kernel parameter is more accurate. Furthermore, an iterative solution implementation is developed for the VI-MEE filter. As demonstrated according to the numerical experiments, the proposed MEE multi-sensor sequential fusion algorithm reduces the sensitivity of the fusion filter to the average level of noise in the case of unknown error variance, and improves the robustness and computational efficiency of EE-based multi-sensor fusion. © 2025 COPYRIGHT SPIE.","minimum error entropy; multi-sensor fusion; non-gaussian noise; Variational inference","Errors; Gaussian distribution; Gaussian noise (electronic); Inference engines; Iterative methods; Signal processing; Variational techniques; Error-entropy; Fusion algorithms; Minimum error entropy; Minimum error entropy criterions; Multi sensor; Multi-sensor fusion; Noise conditions; Non-Gaussian noise; Sequential fusions; Variational inference; Computational efficiency","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105026338194"
"Li Z.; Zhang Z.; Wang J.; Du Z.; Zhang S.; Huang K.; Zhang Q.; Su Y.; Wen G.; Chen X.","Li, Zhiwen (57484258400); Zhang, Zhifen (55620657900); Wang, Jie (59868880700); Du, Zhengyao (57484258300); Zhang, Shuai (58761151400); Huang, Ke (55658975200); Zhang, Qi (56456888100); Su, Yu (57203930075); Wen, Guangrui (7102510679); Chen, Xuefeng (57205480544)","57484258400; 55620657900; 59868880700; 57484258300; 58761151400; 55658975200; 56456888100; 57203930075; 7102510679; 57205480544","In-situ porosity monitoring in laser powder bed fusion through acoustic signal and interpretable multi-sensor fusion","2025","Mechanical Systems and Signal Processing","241","","113482","","","6","10.1016/j.ymssp.2025.113482","https://www.scopus.com/pages/publications/105019099967?origin=resultslist","Porosity is a harmful defect in alloys produced by the laser powder bed fusion (LPBF) process. Acoustic signals from the laser-material interaction can capture complex events such as pore formation. However, the defect-signal correlation mechanism and porosity monitoring in complex LPBF processes influenced by non-laser energy parameters have received limited attention. Existing research rarely considers the potential impact of sensor configuration on monitoring, and it lacks interpretable acoustic signal processing methods and multi-sensor fusion monitoring approaches. This paper proposed an interpretable multi-sensor acoustic monitoring framework. First, a multi-source acoustic monitoring system was developed, tailored to the LPBF acoustic characteristics. The complementarity and effectiveness of 20 kHz-40 kHz resonant multi-sensor monitoring were validated from signal and model perspectives. Next, the physics-informed frequency-scale texture image method was proposed to enhance the expression of acoustic defect features. Finally, an interpretable multi-sensor fusion model was established for in-situ porosity monitoring in the LPBF process. It embedded prior knowledge of sensor performance and acoustic defect features. Results show the method achieves 99.22 % accuracy in identifying LPBF porosity defects with eight different quantization labels. Visualization and interpretability analysis confirm that the model achieves reliable multi-sensor fusion and extracts the physically reasonable global or local key spectrum features from the acoustic signals. With a monitoring response time of 1.69 ms and interpretable multi-sensor fusion monitoring capabilities, this method offers significant potential for industrial deployment. © 2025","Air-borne acoustic emission; In-situ monitoring; Laser powder bed fusion; Multi-sensor fusion; Network interpretability","Acoustic measuring instruments; Acoustic signal processing; Acoustic variables measurement; Acoustic waves; Defects; Fusion reactions; Laser materials processing; Textures; Acoustic-emissions; Air-borne acoustic; Air-borne acoustic emission; In-situ monitoring; Interpretability; Laser powder bed fusion; Laser powders; Multi-sensor fusion; Network interpretability; Powder bed; Porosity","Article","Final","","Scopus","2-s2.0-105019099967"
"Gao H.; Lei H.; Zhou Y.; Ye T.; Dai R.; Hu Q.","Gao, Haiyang (55322083600); Lei, Han (60285479800); Zhou, Yuan (57207729254); Ye, Tianyuan (56650583100); Dai, Rong (60286301400); Hu, Qi (60285799500)","55322083600; 60285479800; 57207729254; 56650583100; 60286301400; 60285799500","Research on engineering vibration signal classification method based on convolutional neural network","2025","Proceedings of SPIE - The International Society for Optical Engineering","13978","","139782F","","","0","10.1117/12.3089417","https://www.scopus.com/pages/publications/105026749695?origin=resultslist","This research presents a signal classification method utilizing a One-Dimensional Convolutional Neural Network (1D CNN) to address the issue of engineering vibration signal categorization. Forty-six sets of genuine engineering test data were collected and categorized into three types: fundamental signals, resonance signals, and percussion signals. A 1D CNN model is developed utilizing the TensorFlow framework, and with the integration of data augmentation and adaptive learning rate modification techniques, the model's convergence rate and classification accuracy are markedly enhanced. Experimental results indicate that the optimized model attains a classification accuracy of 92.7% on both the training and validation sets, with a training duration limited to 4 minutes. This study validates the efficacy and resilience of deep learning technology in engineering signal categorization and offers a technological reference for real-time signal processing in challenging operational environments. © 2025 SPIE.","Adaptive Learning Rate; Data Augmentation; Engineering Application; One-Dimensional Convolutional Neural Network; Vibration Signal Classification","Classification (of information); Computer aided instruction; Convolutional neural networks; Deep learning; Engineering education; Engineering research; Learning algorithms; Learning systems; One dimensional; Signal processing; Adaptive learning rates; Convolutional neural network; Data augmentation; Engineering applications; One-dimensional; One-dimensional convolutional neural network; Signal classification; Signal classification methods; Vibration signal; Vibration signal classification; Convolution","Conference paper","Final","","Scopus","2-s2.0-105026749695"
"Hu Z.; Tang C.; Zhang P.; Su J.; Song K.; Huang C.; He Z.; Chen D.; Yang J.; Zhao L.; Yang F.","Hu, Zhibin (56225815800); Tang, Chuanlin (57869205700); Zhang, Peng (60278199300); Su, Junbo (43561885700); Song, Kunpeng (60277903200); Huang, Chaogui (60277299700); He, Zhijun (60278354400); Chen, Daqian (59484243300); Yang, Jie (60277602700); Zhao, Lixi (60277903300); Yang, Fangdi (60277903400)","56225815800; 57869205700; 60278199300; 43561885700; 60277903200; 60277299700; 60278354400; 59484243300; 60277602700; 60277903300; 60277903400","ADC noise reduction method for infrared imaging systems","2025","Proceedings of SPIE - The International Society for Optical Engineering","13994","","139940C","","","0","10.1117/12.3098612","https://www.scopus.com/pages/publications/105026563321?origin=resultslist","Based on the structure, characteristics and working requirements of the output signal of the 640x512 long wavefront array infrared detector. An infrared imaging processing circuit composed of timing drive circuit, analog-to-digital conversion circuit, signal preprocessing, secondary power supply circuit, etc. is designed by FPGA. In order to improve the identification of the target by the infrared imaging processing circuit, the mechanism analysis is carried out for the noise of the analog-to-digital conversion circuit in the infrared imaging processing circuit, and the corresponding solution is proposed to increase the design of the full differential filter circuit, hollow out the adjacent two-layer reference plane, increase the signal spacing, increase the width, and make the impedance One step improvement; then reduce noise through time domain filtering algorithm processing, etc. After experimental verification, the signal-to-noise ratio of the output signal of the infrared imaging processing circuit has been improved. © 2025 SPIE.","Circuit Noise; Flicker Noise; Infrared Detector; Thermal Noise","Analog to digital conversion; Digital to analog conversion; Electric network analysis; Electric power systems; Imaging systems; Infrared radiation; Noise abatement; Signal to noise ratio; Thermal noise; Thermography (imaging); Time domain analysis; Timing circuits; Analog-to-digital conversions; Analogue-to-digital conversion; Circuit noise; Conversion circuits; Flicker noise; Imaging processing; Noise reduction methods; Output signal; Processing circuits; Thermal; Infrared detectors","Conference paper","Final","","Scopus","2-s2.0-105026563321"
"Wu M.; Jin X.; Qi X.; Di J.; Yu T.; Li F.","Wu, Miao (57226823297); Jin, Xianzhou (59251830900); Qi, Xin (60256820100); Di, Jianchen (58794020900); Yu, Tingyi (60256766100); Li, Fangneng (57214075435)","57226823297; 59251830900; 60256820100; 58794020900; 60256766100; 57214075435","An Zero-Point Drift Suppression Method for eLoran Signal Based on a Segmented Inaction Algorithm","2025","Electronics (Switzerland)","14","24","4838","","","1","10.3390/electronics14244838","https://www.scopus.com/pages/publications/105025924255?origin=resultslist","Research on interference suppression technology for enhanced long-range navigation (eLoran) signals is crucial for enhancing receiver performance. To address the zero-point drift phenomenon in eLoran signals during adaptive filtering, we propose a segmented inaction algorithm based on normal time–frequency transform (NTFT), which is designed for challenging environments, such as low signal-to-noise ratio (SNR) and complex noise conditions. The algorithm splits the 20 kHz frequency band of the eLoran signal into 200 equal sub-bands, then applies the inaction algorithm sequentially to each sub-band, which exhibits strong noise resistance and high robustness. It is regarded as a pre-filter of the adaptive filter, ensuring a cleaner input signal for subsequent processing. Simulation results indicate that, when processing low-SNR eLoran signals affected by multi-frequency narrow-band interference and band-limited Gaussian noise, the combined algorithm significantly improves root mean square error (RMSE) by 33.3% and relative root mean square error (R-RMSE) by 39.1% compared to the single VSS-LMS method. Additionally, it compensates for zero-point drift (the deviation observed in the time series between the positive zero-crossing point of the third period of the reconstructed signal and that of the original signal) by 79.3% and maintains third-week forward over-zero error at a very low level. The effectiveness of the combined algorithm was further validated through actual measurement experiments. © 2025 by the authors.","adaptive algorithm; eLoran; narrow-band interference; normal time–frequency transform; variable step size least mean square algorithm; zero-point drift","Adaptive filtering; Adaptive filters; Electromagnetic wave interference; Errors; Gaussian noise (electronic); Interference suppression; Mean square error; Signal interference; Signal receivers; Signal reconstruction; Signal to noise ratio; Enhanced long-range navigation; Long-range navigations; Low signal-to-noise ratio; Narrow band interference; Navigation signals; Normal time–frequency transform; Time frequency transform; Variable step-size least mean square algorithms; Zero-point; Zero-point drift; Adaptive algorithms","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105025924255"
"Shen K.; She Q.; Yang X.; Gao Y.; Fan Y.","Shen, Kaiwei (60132116100); She, Qingshan (55816176700); Yang, Xiaoli (60131976000); Gao, Yunyuan (18041796400); Fan, Yingle (7403492356)","60132116100; 55816176700; 60131976000; 18041796400; 7403492356","Dynamic sparse directed graph convolutional network with attention mechanisms for EEG emotion recognition","2025","Neurocomputing","658","","131749","","","6","10.1016/j.neucom.2025.131749","https://www.scopus.com/pages/publications/105018176288?origin=resultslist","Electroencephalography (EEG)-based emotion recognition is limited by pronounced inter-individual variability and the non-stationarity of neural signals, which leads to key issues such as insufficient representation of existing brain networks and poor generalization performance of cross-subject models. Traditional graph convolution networks (GCNs) rely on symmetric adjacency matrices in modeling the relationships among EEG channels, which cannot characterize the directional transmission of neural signals, and static fully-connected graph structures are susceptible to redundant connection interference. To overcome these limitations, this study proposes a novel model named dynamic sparse directed graph convolutional network with attention mechanisms (DSDirGCN-AM), which adaptively constructs graph structures and preserves key connections through a dynamic sparse graph network, while augmenting the constructed graph structure by assigning importance weights to the channels in each brain region using channel attention. Directed graph convolution with direction awareness is employed to model asymmetric functional connectivity using a bidirectional normalized adjacency matrix to capture signal directions between brain regions. Additionally, a multi-head self-attentive cascade feature mechanism optimizes cascaded multiscale feature fusion through cross-layer correlation weight assignment. Experimental evaluations demonstrate that the proposed method has yielded the accuracies of 93.19 % in SEED and 81.30 % in SEED-IV, which are significantly better than existing methods. The proposed framework offers an EEG emotion recognition approach that better reflects neurophysiological mechanisms. © 2025 Elsevier B.V.","Attention mechanisms; Directed graph convolution; Electroencephalogram; Emotion recognition","Biomedical signal processing; Brain; Cascade control systems; Convolution; Convolutional neural networks; Directed graphs; Electrophysiology; Emotion Recognition; Graph neural networks; Graph structures; Graphic methods; Matrix algebra; Neurophysiology; Psychology computing; Adjacency matrix; Attention mechanisms; Brain regions; Convolutional networks; Directed graph convolution; Emotion recognition; Graph structures; Individual variability; Neural signals; Non-stationarities; adult; article; attention; awareness; brain region; controlled study; diagnosis; electroencephalogram; electroencephalography; emotion; functional connectivity; human; male; nerve cell network; recognition; Electroencephalography","Article","Final","","Scopus","2-s2.0-105018176288"
"Chen Y.; Guo F.; Lan Z.","Chen, Yizhe (60259811400); Guo, Feng (59940340800); Lan, Zhiyong (60108019000)","60259811400; 59940340800; 60108019000","Online intelligent recognition of debris based on spectral imaging technology","2025","Proceedings of the 2nd International Conference on Intelligent Computing and Data Analysis, ICDA 2025","","","","619","624","0","10.1145/3772726.3772823","https://www.scopus.com/pages/publications/105026168758?origin=resultslist","This study aims to use machine vision technology to design and implement an intelligent recognition and removal system for impurities in tobacco production, in order to improve the purity of tobacco and the quality of cigarettes. By collecting image data on the conveyor belt and combining it with deep learning algorithms, rapid recognition of tobacco debris is achieved, and real-time removal is carried out through automatic devices. In this study, we provided a detailed introduction to the overall design concept of the system, hardware device design, recognition methods, dataset construction, model validation, and research on exclusion methods. Firstly, we chose the YOLO v8 framework as the core of the software algorithm, which has excellent performance in debris recognition due to its efficient image analysis and processing capabilities. By conducting five fold cross validation on a dataset containing various impurities, we verified that the designed deep learning model achieved an accuracy of up to 98.2% in detecting impurities and had good real-time performance, which could meet the real-time requirements of the production line. Secondly, in terms of the research and application effectiveness of the removal method, we have designed corresponding removal methods for the identification results of tobacco debris, and achieved comprehensive removal of tobacco debris by converting digital signals into level signals to drive the removal device. The actual application effect shows that the system reduces the quality control time of wind sorting debris from 30 minutes to 5 minutes, significantly improving production efficiency and product quality. In summary, this study designed and implemented a tobacco debris recognition and removal system based on machine vision, which has made a positive contribution to improving tobacco production efficiency and product quality.  © 2025 Copyright held by the owner/author(s).","Machine vision, Tobacco debris identification, Deep learning, Remove the system; productivity","Cigarette manufacture; Computer vision; Debris; Deep learning; Efficiency; Impurities; Learning algorithms; Learning systems; Machine vision; Quality control; Removal; Debris recognition; Intelligent recognition; Machine vision, tobacco debris identification, deep learning, remove the system; Machine-vision; Production efficiency; Products quality; Recognition systems; Removal method; Removal systems; Tobacco production; Tobacco","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105026168758"
"Dejdar P.; Mokry O.; Munster P.; Horvath T.; Schimmel J.","Dejdar, Petr (57210594652); Mokry, Ondrej (58235287900); Munster, Petr (54380704400); Horvath, Tomas (56531516200); Schimmel, Jiri (8869973100)","57210594652; 58235287900; 54380704400; 56531516200; 8869973100","Distributed Acoustic Sensing of Sounds in Audible Spectrum in Realistic Optical Cable Infrastructure","2025","Scientific Data ","12","1","783","","","2","10.1038/s41597-025-05119-0","https://www.scopus.com/pages/publications/105005227192?origin=resultslist","Distributed acoustic sensing (DAS) is an emerging technology with diverse applications in monitoring infrastructure, security systems, and environmental sensing. This study presents a dataset comprising acoustic vibration patterns recorded by a commercial DAS system, providing valuable insights into the acoustic sensitivity of optical fibers. The data are crucial for evaluating the performance of DAS systems, particularly in scenarios related to security and eavesdropping. The dataset offers the possibility to develop and test algorithms aimed at enhancing signal-to-noise ratio (SNR), detecting anomalies, and improving speech intelligibility. Additionally, this resource facilitates the validation of de-noising techniques through the calculation of the speech transmission index (STI). The experimental setup, measurement procedures, and the characteristics of the DAS system employed are comprehensively documented for researchers in the field of optical fiber sensing and signal processing. © The Author(s) 2025.","","algorithm; article; focal oral route transmission; glass fiber; human; infrastructure; optics; signal noise ratio; signal processing; sound; speech intelligibility; vibration","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105005227192"
