"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Park S.; Rosen D.W.; Melkote S.N.","Park, Suyoung (60229569400); Rosen, David W. (7202022503); Melkote, Shreyes N. (7004827164)","60229569400; 7202022503; 7004827164","DEEP LEARNING-BASED MULTI-LEVEL RETRIEVAL OF ASSEMBLY CAD MODELS","2025","Proceedings of the ASME Design Engineering Technical Conference","2-A","","v02at02a028","","","4","10.1115/DETC2025-156645","https://www.scopus.com/pages/publications/105024215014?origin=resultslist","The ability to automatically retrieve similar 3D CAD models from a database enables efficiency in design reuse, product standardization, and maintenance planning. While component-level retrieval has been extensively studied, assembly-level retrieval, which aligns with the interconnected nature of most real-world products, has only recently gained attention. Conventional assembly-level retrieval methods, mostly based on shape distributions, simplify 3D models into statistical forms but struggle to differentiate intricate shapes. While data-driven techniques partially address these challenges using interconnection and semantic information, they often require labor-intensive ontology construction, limiting their practicality in real-world conditions. In this study, we propose a retrieval system for 3D CAD models of components and assemblies, based on deep unsupervised learning. An Autoencoder encodes component shapes into embeddings, while a Graph Autoencoder integrates these embeddings and their relationships into a unified vectorial representation. Within the latent space, this system retrieves the most similar candidates by comparing the similarities between the transformed vectors. Our system achieved 17.4% and 9.8% higher mean Precision at K results, where K is set to 12, for component- and assembly-level retrieval, respectively, compared to the shape distribution-based baseline model. Our approach demonstrated efficient multi-level retrieval performance without the need for labor-intensive ontology construction, effectively handling large-scale and complex CAD data to support practical applications in design and manufacturing. © 2025 by ASME.","Assembly Modeling; CAD/Features Technology; Neural Networks","Assembly; Building components; Computer aided design; Deep learning; Engineering education; Information retrieval; Learning systems; Ontology; Product design; Semantics; Three dimensional computer graphics; Unsupervised learning; Assembly levels; Assembly model; CAD models; CAD/feature technology; Component levels; Feature technologies; Multilevels; Neural-networks; Real-world; Shape distribution; Neural networks","Conference paper","Final","","Scopus","2-s2.0-105024215014"
"Poommarin S.; Fakcharoenphol W.; Wannagatesiri T.","Poommarin, Saowaluk (60408908700); Fakcharoenphol, Witat (45160903200); Wannagatesiri, Tussatrin (57611373000)","60408908700; 45160903200; 57611373000","Light Up: Educational Board Games with FLOW and Experiential Learning Theory","2025","Proceedings of the European Conference on Games-based Learning","19","2","","972","980","0","","https://www.scopus.com/pages/publications/105030658442?origin=resultslist","Games are powerful educational tools that enhance engagement, active learning, and problem-solving. While many sciences educational board games aim at teaching science concepts, they often struggle to sustain student interest. Integrating FLOW Theory with Experiential Learning Theory (ELT) in science board game design can create a more engaging and cognitively enriching learning experience. “Light Up"" is a science educational board game designed based on FLOW Theory and Experiential Learning Theory. The game aims to help students understand the impact of carbon dioxide emissions from fossil fuel power plants. In the game, players need to strategize electricity production between coal-fired plants and wind power plants to supply electricity to a growing city. The cost of the power plants, the social cost and the environmental cost are part of the game as well as the interaction between players that simulate the current CO2 situation among all countries. The Video Game Dispositional FLOW Scale (VGDFS) was chosen to measure the FLOW state of the gameplay. Participants were asked to evaluate VGDFS after the gameplay. Qualitative data from student interviews will reflective process, students were able to connect their in-game experiences to real-world concepts. Preliminary results reveal that students experienced FLOW, characterized by deep concentration, enjoyment, and challenge. Through qualitative interviews, students' immersion and engagement during gameplay were examined. The study found a positive correlation between FLOW states and learning achievement, emphasizing the potential of immersive gaming experiences to enhance education. © 2025 Dechema e.V.. All rights reserved.","Educational board game; Experiential learning theory; FLOW","Computer aided instruction; Costs; Education computing; Engineering education; Game design; Game theory; Human computer interaction; Interactive computer graphics; Problem solving; Students; Wind power; Active Learning; Board games; Educational board game; Educational tools; Experiential learning theories; FLOW; Gameplay; Problem-solving; Students' interests; Video-games; Fossil fuel power plants","Conference paper","Final","","Scopus","2-s2.0-105030658442"
"Morimoto T.; Iwata H.; Goto K.; Tsutsumi T.","Morimoto, Tomoyuki (54973005700); Iwata, Hiroto (59357889000); Goto, Kiyoto (60377577600); Tsutsumi, Toshiyuki (7102644911)","54973005700; 59357889000; 60377577600; 7102644911","MPU Circuit Generation from Programs with Meta-Instructions","2025","Proceedings of 2025 24th International Symposium on Communications and Information Technologies, ISCIT 2025","","","","369","374","0","10.1109/ISCIT67082.2025.11231713","https://www.scopus.com/pages/publications/105029622590?origin=resultslist","Simultaneous consideration of the microprocessor's (MPU's) architecture and its corresponding circuit is essential in MPU design. Nonetheless, generating a comprehensive circuit diagram during the early stages of architectural design is a significant challenge for designers. At present, there are no established computer-Aided design tools capable of automatically generating MPU circuit diagrams during the early stages of design. This research addresses this gap by enabling the automatic generation of MPU circuit diagrams at the architecture design level. Our MPU architecture design toolset, MEIMAT, has been enhanced to visualize the MPU circuit diagram required to execute a given assembly program. We present a novel method for generating the MPU circuit diagram by synthesizing instruction circuit diagrams derived from assembly programs written with MEIMAT's metainstructions. The MPU circuit diagram is visualized based on a corresponding MPU functional expression, which is synthesized from the functional expressions of the meta-instructions within the assembly program. Since the meta-instructions are capable of representing any instruction set, MEIMAT can generate MPU circuit diagrams for arbitrary assembly programs. This innovative toolset empowers MPU designers to achieve a comprehensive and precise understanding of architectural configurations during development. © 2025 IEEE.","architecture design tool; circuit generation; circuit visualization; meta-instruction; microprocessor","Architecture; Automatic programming; Circuit simulation; Computer aided design; Computer architecture; Computer circuits; Graphic methods; Integrated circuit design; Architecture design tool; Architecture designs; Circuit diagrams; Circuit generation; Circuit visualization; Computer aided design tools; Design tool; Functional expression; Meta-instruction; Toolsets; Timing circuits","Conference paper","Final","","Scopus","2-s2.0-105029622590"
"Qin F.; Lu S.; Hou J.; Wang C.; Fang M.; Liu L.","Qin, Feiwei (55485132000); Lu, Shichao (60136502600); Hou, Junhao (60135805200); Wang, Changmiao (57226651647); Fang, Meie (56266034300); Liu, Ligang (55745776600)","55485132000; 60136502600; 60135805200; 57226651647; 56266034300; 55745776600","Drawing2CAD: Sequence-to-Sequence Learning for CAD Generation from Vector Drawings","2025","MM 2025 - Proceedings of the 33rd ACM International Conference on Multimedia, Co-Located with MM 2025","","","","10573","10582","9","10.1145/3746027.3755782","https://www.scopus.com/pages/publications/105024069189?origin=resultslist","Computer-Aided Design (CAD) generative modeling is driving significant innovations across industrial applications. Recent works have shown remarkable progress in creating solid models from various inputs such as point clouds, meshes, and text descriptions. However, these methods fundamentally diverge from traditional industrial workflows that begin with 2D engineering drawings. The automatic generation of parametric CAD models from these 2D vector drawings remains underexplored despite being a critical step in engineering design. To address this gap, our key insight is to reframe CAD generation as a sequence-to-sequence learning problem where vector drawing primitives directly inform the generation of parametric CAD operations, preserving geometric precision and design intent throughout the transformation process. We propose Drawing2CAD, a framework with three key technical components: a network-friendly vector primitive representation that preserves precise geometric information, a dual-decoder transformer architecture that decouples command type and parameter generation while maintaining precise correspondence, and a soft target distribution loss function accommodating inherent flexibility in CAD parameters. To train and evaluate Drawing2CAD, we create CAD-VGDrawing, a dataset of paired engineering drawings and parametric CAD models, and conduct thorough experiments to demonstrate the effectiveness of our method. Code and dataset are available at https://github.com/lllssc/Drawing2CAD. © 2025 ACM.","cad generative modeling; engineering drawings; multi-modal learning; vector graphics","Artificial intelligence; Drawing (graphics); Engineering education; Learning systems; Mathematical transformations; Vectors; Cad generative modeling; Computer aided design models; Computer-aided design; Design generation; Engineering drawing; Generative model; Multi-modal learning; Sequence learning; Solid modelling; Vector graphics; Computer aided design","Conference paper","Final","","Scopus","2-s2.0-105024069189"
"Kaya O.; Thieu K.; Holden C.; Egeland O.","Kaya, O. (57215014987); Thieu, K. (60141371600); Holden, C. (26430730200); Egeland, O. (7004367599)","57215014987; 60141371600; 26430730200; 7004367599","Pose Refinement for Reflective Workpieces using Deep Iterative Matching","2025","Modeling, Identification and Control","46","3","","123","135","0","10.4173/mic.2025.3.3","https://www.scopus.com/pages/publications/105045685680?origin=resultslist","Determination of the pose of workpieces is important for robotic applications in manufacturing, including handling, assembly, machining and welding. Established methods based on 3D sensors may fail for workpieces with highly reflective materials. In this paper, we take advantage of recent development in machine learning to determine the pose of reflective workpieces without the use of depth data. Our proposed method is based on deep iterative matching of image data of the workpiece with a computer-aided design model. Starting with an initial estimate of the workpiece pose, the method iteratively aligns the computer-aided design model projections with an image of the actual workpiece, adjusting the pose until computer-aided design model matches the image of the workpiece. The deep learning-based approach optimizes this alignment by updating the pose estimate at each iteration, achieving high precision even for geometrically complex or reflective surfaces. This refinement process enhances accuracy in robotic applications where precise workpiece positioning is critical, such as in automated welding and assembly tasks. We use photorealistic rendering to create two datasets for pretraining the network, which reduces both training time and the need for real labeled data. After the network is trained on synthetic data, it is fine-tuned and tested on real images of reflective aluminium workpieces. We show that the proposed deep iterative matching method outperforms established methods based on iterative closest point with two 3D scanners due to large errors in the scans caused by reflections. © 2025 Norwegian Society of Automatic Control.","Eye-to-hand; Machine learning; Pose estimation; Reflective metals; Rendering","Computer aided design; Deep learning; Iterative methods; Labeled data; Rendering (computer graphics); Robotic assembly; Computer aided design models; Eye-to-hand; Iterative matching; Machine-learning; Pose refinement; Pose-estimation; Reflective metal; Rendering; Robotics applications; Workpiece; Learning systems","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105045685680"
"Ma C.; Zhu L.","Ma, Chunyang (59392796400); Zhu, Lifeng (55488405800)","59392796400; 55488405800","Folding by Skinning","2025","Computer Animation and Virtual Worlds","36","3","e70055","","","0","10.1002/cav.70055","https://www.scopus.com/pages/publications/105007628946?origin=resultslist","We propose a novel method, entitled “Folding by Skinning”, which creatively integrates skinning techniques with folding simulations. This method allows users to specify a two-dimensional crease pattern along with the desired folding angles for each crease. Based on this input, the system computes the final three-dimensional shape of the fold. Rather than employing costly physics-based simulations, we explore the skinning method, noted for its effectiveness in handling the geometry of the folded shape. We recommend extracting the skinning weights directly from the user-defined crease patterns. By combining the obtained skinning weights with the user-input folding angles, the initial shape undergoes dual quaternion skinning to produce the folding result. Users can further optimize the shape using post-processing and targeted filtering of weights to generate more realistic results. Our experimental results demonstrate that “Folding by Skinning” yields high-quality outcomes and offers relatively fast computation, making it an effective tool for computer-aided design, animation, and fabrication applications. © 2025 John Wiley & Sons Ltd.","developability; dual quaternion skinning; paper folding; shape modeling","Animation; Three dimensional computer graphics; Developability; Dual quaternion; Dual quaternion skinning; Foldings; Novel methods; Paper folding; Physics-based Simulation; Shape Modelling; Three-dimensional shape; Two-dimensional; Electronic design automation","Article","Final","","Scopus","2-s2.0-105007628946"
"Kunic S.; Kotarski B.; Drazic P.; Sokele M.","Kunic, Srecko (35317706200); Kotarski, Boris (60107027600); Drazic, Petra (58396428000); Sokele, Mladen (6507938669)","35317706200; 60107027600; 58396428000; 6507938669","Introduction of the Course ""Television and Radio Systems"" at the Professional Graduate Study Program","2025","2025 MIPRO 48th ICT and Electronics Convention, MIPRO 2025 - Proceedings","","","","603","606","0","10.1109/MIPRO65660.2025.11131942","https://www.scopus.com/pages/publications/105016689092?origin=resultslist","The paper describes the design and implementation of the course ""Television and Radio Systems""within the professional study of electrical engineering. This course aims to introduce students with essential knowledge and skills in the production and distribution of audio, video, and multimedia content. The theoretical component is being performed through lectures covering the fundamentals of television and radio signals, multimedia production systems, graphic processing and editing, distribution and contribution, monitoring controlling, and other specialized topics. The practical part is provided through computer-aided exercises related to the production and processing of radio, television, and multimedia content. Additionally, students gain hands-on experience working on real systems, including mobile network contribution, matrix and multiview television control systems, storage solutions, and multimedia content planning and controlling. Assessment of acquired knowledge is conducted through written exams, individual multimedia content creation using professional TV equipment and software, and writing and presentation of seminar paper thematically closely related to television and radio systems. © 2025 IEEE.","Computer-aided exercises; Knowledge assessment; Mobile network contribution; Multimedia production systems; Television and radio systems education","Computer aided instruction; Computer control; Curricula; Education computing; Engineering education; Mobile radio systems; Multimedia systems; Professional aspects; Radio; Students; Computer-aided; Computer-aided exercise; Knowledge assessment; Mobile network contribution; Multimedia contents; Multimedia productions; Multimedium production system; Production system; Systems education; Television and radio system education; Television networks","Conference paper","Final","","Scopus","2-s2.0-105016689092"
"Wang J.; Hu C.","Wang, Jia (59675374000); Hu, Chunjian (59674030800)","59675374000; 59674030800","Application of Computer-Aided Technology in Digital Graphic Design","2025","Informatica (Slovenia)","49","9","","113","122","3","10.31449/inf.v49i9.5531","https://www.scopus.com/pages/publications/86000286869?origin=resultslist","Graphic design emphasizes constructing visual aesthetics using computer-aided platforms, effectively shaping various design elements. A wavelet-based image processing technology solution is proposed for graphic design in response to the increasing demand for image-denoising quality in graphic design. The wavelet decision process transforms the two-dimensional image structure, enhancing the threshold for generating wavelet coefficients, and evaluating them. To enhance image removal and restoration, the author developed an adjustment model based on the wavelet decomposition scale, enabling the setting of a threshold for robust paper data collection. Simulation verification and data analysis results indicate that the image restoration performance of the wavelet and adaptive thresholding methods is nearly equivalent, surpassing both hard and soft thresholding methods. When compared to other methods, the adaptive wavelet threshold setting method employed by the author can enhance the peak signal-to-noise ratio by over 1.3 dB based on the adaptive threshold. Furthermore, the mean square error in image restoration has been reduced in comparison to existing methods, and the structural similarity has improved by more than 5% when contrasted with existing methods. It has been demonstrated that the proposed algorithm is superior in denoising and image restoration in comparison to existing algorithms, with adaptive thresholds effectively elevating the quality of image restoration. © 2025 Slovene Society Informatika. All rights reserved.","graphic design; image denoising; image processing; image restoration; image transformation; threshold adjustment","Image denoising; Image enhancement; Image quality; Image reconstruction; Network security; Reconstruction (structural); Restoration; Adaptive thresholds; Computer aided technologies; Computer-aided technologies; De-noising; Digital graphics; Graphic design; Image transformations; Images processing; Threshold adjustments; Thresholding methods; Wavelet decomposition","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-86000286869"
"Tiwari R.; Deb A.; Uppal J.; Singh Y.","Tiwari, Ravi (57209613910); Deb, Abhigyan (60110435200); Uppal, Jashan (60110292200); Singh, Yuvraj (59517989400)","57209613910; 60110435200; 60110292200; 59517989400","A Lightweight SlimNet-Based Framework for Musculoskeletal Abnormality Detection","2025","2025 6th International Conference for Emerging Technology, INCET 2025","","","","","","0","10.1109/INCET64471.2025.11140079","https://www.scopus.com/pages/publications/105016786878?origin=resultslist","The increasing demand for musculoskeletal radio-graphic investigation significantly burdens radiologists, leading to delayed diagnosis times and increased risks of missed anomalies. This paper presents a comparative analysis between two lightweight deep learning models, SlimNet and EdgeNet, for the detection of musculoskeletal abnormalities using the Muscoskeletal Radiographs (MURA) dataset. SlimNet leverages depthwise separable convolutions integrated with Histogram of Oriented Gradients (HOG) features, while EdgeNet emphasizes edge-based feature extraction through learned convolutional filters. Both models are optimized to minimize computational overhead while achieving robust classification accuracy, enabling real-time diagnostic capabilities in clinical settings. We list the dataset preprocessing methods, architectural designs, and training techniques used to enhance model efficiency, sensitivity, and specificity. Experimental results demonstrate that EdgeNet consistently outperforms SlimNet + HOG in terms of accuracy, recall, and area under the Receiver Operating Characteristic curve (AUC), indicating superior generalization and stability. The comparative evaluation underscores EdgeNet's effectiveness as a fast and reliable automated diagnostic tool, aiming to improve workflow efficiency in radiological practice, particularly in resource-constrained settings. © 2025 IEEE.","deep learning; medical AI; MURA dataset; Musculoskeletal imaging; real-time diagnosis; Slim-Net","Computer aided diagnosis; Convolution; Efficiency; Learning systems; Medical imaging; Musculoskeletal system; Abnormality detection; Comparative analyzes; Deep learning; Delayed diagnosis; Learning models; Medical AI; Muscoskeletal radiograph dataset; Musculoskeletal imaging; Real-time diagnosis; Slim-net; Deep learning","Conference paper","Final","","Scopus","2-s2.0-105016786878"
"Zhou J.; Tao R.; Zhou W.; Chen X.; Li X.","Zhou, Juan (59981063200); Tao, Ruiyang (59980247400); Zhou, Weiqiang (59980247300); Chen, Xia (60138481500); Li, Xiong (55177130800)","59981063200; 59980247400; 59980247300; 60138481500; 55177130800","LGL-Net: A Lightweight Global-Local Multiscale Network With Region-Aware Interpretability for Alzheimer's Disease Diagnosis","2025","IET Image Processing","19","1","e70228","","","0","10.1049/ipr2.70228","https://www.scopus.com/pages/publications/105018576474?origin=resultslist","Alzheimer's disease (AD) is a progressive neurodegenerative disorder marked by gradual cognitive decline and structural brain degeneration. Magnetic resonance imaging (MRI), due to its non-invasive nature and high spatial resolution, plays a pivotal role in the clinical diagnosis of AD. However, considerable challenges persist, primarily due to the heterogeneity of brain structural alterations across individuals and the high computational burden associated with deploying deep learning models in clinical practice. Although recent deep learning-based approaches have significantly improved diagnostic accuracy, most models fail to identify the specific contributions of individual brain regions, limiting their interpretability and clinical applicability. To address these limitations, we propose LGL-Net, a novel lightweight 3D convolutional neural network tailored for efficient extraction and integration of both global and local anatomical features from MRI data. The architecture adopts a dual-branch design, wherein one branch captures whole-brain atrophy patterns, while the other focuses on fine-grained, region-specific structural variations. This design achieves a favourable trade-off between computational efficiency and diagnostic performance, significantly reducing the model's parameter count and computational load without compromising accuracy. Importantly, LGL-Net explicitly maps learnt features onto anatomically defined brain regions, enabling region-level interpretability of classification outcomes. By independently evaluating the contributions of each region to both global and local representations, the model elucidates how multiscale anatomical features collectively influence diagnostic decisions. Experimental results demonstrate that LGL-Net achieves classification performance comparable to existing methods, while substantially lowering model complexity and computational demands. Overall, this framework offers a scalable, interpretable and resource-efficient solution for intelligent AD diagnosis. © 2025 The Author(s). IET Image Processing published by John Wiley & Sons Ltd on behalf of The Institution of Engineering and Technology.","biomedical MRI; computer graphics; image classification; medical image processing","Brain; Computational efficiency; Computer aided diagnosis; Deep learning; Learning systems; Magnetic resonance imaging; Medical computing; Medical image processing; Neurodegenerative diseases; Alzheimers disease; Anatomical features; Biomedical magnetic resonance imaging; Brain regions; Disease diagnosis; Global-local; Images classification; Interpretability; Medical images processing; Neurodegenerative disorders; Economic and social effects; Image classification","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105018576474"
"Zhou J.; Huang Y.; Dai W.; Zou J.; Zheng Z.; Kan N.; Li C.; Xiong H.","Zhou, Junyu (59539021900); Huang, Yuyang (57190191960); Dai, Wenrui (24723796900); Zou, Junni (8450421900); Zheng, Ziyang (57220581738); Kan, Nuowen (57207796620); Li, Chenglin (36025559400); Xiong, Hongkai (55617584700)","59539021900; 57190191960; 24723796900; 8450421900; 57220581738; 57207796620; 36025559400; 55617584700","3DGabSplat: 3D Gabor Splatting for Frequency-adaptive Radiance Field Rendering","2025","MM 2025 - Proceedings of the 33rd ACM International Conference on Multimedia, Co-Located with MM 2025","","","","72","81","1","10.1145/3746027.3754855","https://www.scopus.com/pages/publications/105024072590?origin=resultslist","Recent prominence in 3D Gaussian Splatting (3DGS) has enabled real-time rendering while maintaining high-fidelity novel view synthesis. However, 3DGS resorts to the Gaussian function that is low-pass by nature and is restricted in representing high-frequency details in 3D scenes. Moreover, it causes redundant primitives with degraded training and rendering efficiency and excessive memory overhead. To overcome these limitations, we propose 3D Gabor Splatting (3DGabSplat) that leverages a novel 3D Gabor-based primitive with multiple directional 3D frequency responses for radiance field representation supervised by multi-view images. The proposed 3D Gabor-based primitive forms a filter bank incorporating multiple 3D Gabor kernels at different frequencies to enhance flexibility and efficiency in capturing fine 3D details. Furthermore, to achieve novel view rendering, an efficient CUDA-based rasterizer is developed to project the multiple directional 3D frequency components characterized by 3D Gabor-based primitives onto the 2D image plane, and a frequency-adaptive mechanism is presented for adaptive joint optimization of primitives. 3DGabSplat is scalable to be a plug-and-play kernel for seamless integration into existing 3DGS paradigms to enhance both efficiency and quality of novel view synthesis. Extensive experiments demonstrate that 3DGabSplat outperforms 3DGS and its variants using alternative primitives, and achieves state-of-the-art rendering quality across both real-world and synthetic scenes. Remarkably, we achieve up to 1.35 dB PSNR gain over 3DGS with simultaneously reduced number of primitives and memory consumption. © 2025 ACM.","3D Gaussian splatting; 3D reconstruction; novel view synthesis; radiance field rendering","3D modeling; 3D reconstruction; Arts computing; Computer aided design; Gabor filters; Gaussian distribution; Human computer interaction; Image reconstruction; Image understanding; Interactive computer graphics; Rasterization; Three dimensional computer graphics; 3d gaussian splatting; 3D reconstruction; Gaussian functions; Gaussians; High-fidelity; Low-pass; Novel view synthesis; Radiance field rendering; Real-time rendering; Splatting; Efficiency","Conference paper","Final","","Scopus","2-s2.0-105024072590"
"Zhang C.; Hu H.; Zhou Y.; Wang X.; Liu E.S.","Zhang, Chen (57757673300); Hu, Huan (59320553800); Zhou, Yuan (59982868000); Wang, Xu (57226894592); Liu, Elvis S. (59800307200)","57757673300; 59320553800; 59982868000; 57226894592; 59800307200","HIFAS: A Hybrid Interactive FPS Agent System for Large Game Maps","2025","IEEE Transactions on Games","","","","","","1","10.1109/TG.2025.3567869","https://www.scopus.com/pages/publications/105004821058?origin=resultslist","First-person shooter (FPS) games have consistently been one of the most popular genres in gaming, encouraging competition among players and featuring complex and diverse maps. With the advancement of graphical technology, the complexity of FPS game maps has increased, and their scale has expanded accordingly. The application of deep reinforcement learning (DRL) in modern FPS games has attracted much research interest. Previous work has largely focused on developing DRL agents that can surpass human players, often selecting more laboratory-like environments. These environments tend to be smaller, simpler, and emphasize short-term competitive scenarios while neglecting the complex maps found in modern FPS games. This paper presents the design and deployment of a DRL agent system in a modern FPS game. We have implemented an interactive DRL agent in the multiplayer online 3D FPS game Arena Breakout, published by Tencent Games in 2022. Arena Breakout features large complex maps and intricate gameplay mechanics, necessitating the deployed DRL system to manage complex action and state spaces. To address the global navigation challenges posed by large maps and the complexities of the state-action space, we designed the Hybrid Interactive FPS Agent System (HIFAS). This system incorporates a multi-modal state perception module to enhance the perception capabilities of the DRL agent. By introducing rule-enhanced reinforcement learning, we tackle the global navigation issues arising from large maps and the realistic shooting problems within the complex action space. We deployed this system in the actual game and integrated it into the long-term operation of the game to validate the system's effectiveness. © 2018 IEEE.","Application; DRL agent system; FPS game; large game maps; rule-enhanced reinforcement learning","Computer music; Game design; Interactive computer graphics; Maps; Personal computing; Action spaces; Agent systems; Deep reinforcement learning agent system; First person shooter games; Game maps; Large game map; Large games; Reinforcement learning agent; Reinforcement learnings; Rule-enhanced reinforcement learning; Computer aided instruction","Article","Article in press","","Scopus","2-s2.0-105004821058"
"Lin C.-L.; Ou H.-H.; Chen L.H.; Kuo C.-E.","Lin, Chih-Lin (8343529700); Ou, Hsia-Hung (7005561020); Chen, Lung Hung (23491678100); Kuo, Chih-En (52563871100)","8343529700; 7005561020; 23491678100; 52563871100","End-to-end Go (Weiqi) game record reconstruction from live broadcast videos","2025","Engineering Applications of Artificial Intelligence","162","","112455","","","0","10.1016/j.engappai.2025.112455","https://www.scopus.com/pages/publications/105017241303?origin=resultslist","Manual transcription of Go (Weiqi) game records from broadcast videos creates a major bottleneck for building training data in artificial intelligence (AI). We present an end-to-end system that reconstructs complete smart game format (SGF) records from professional tournament broadcasts. The pipeline integrates four modules: (i) video-to-frame sampling; (ii) a board detector based on a detection transformer (DETR), optimized with a size-aware loss to reliably localize both main and commentary boards; (iii) a stone classifier that uses knowledge distillation from a vision transformer (ViT) teacher to an efficient grid-based student for full-board inference; and (iv) a temporal reconstruction algorithm for occlusion recovery and move-sequence consistency. When evaluated under a zero-error-tolerance video-level protocol – where a video is counted correctly only if all sampled frames match the reference – the system achieves 82.56% accuracy on 86 real tournament videos (356 h). Component analyses reveal high board localization quality with mean average precision (mAP50-95) reaching 0.99; near-teacher board-state recognition with a 67× speedup (377.5 frames per second, FPS) and F1 score 0.988; and a 70.23% reduction of occlusion-related misdetections. Compared with you only look once (YOLO) and faster region-based convolutional neural network (Faster R-CNN) baselines, our design improves small-board recall and end-to-end robustness in dual-board and occluded settings. The system outputs SGF records suitable for large-scale dataset construction, AI-assisted analysis, education, and digital preservation, and the approach can be generalized to other grid-structured board games with minor adaptations. © 2025 Elsevier Ltd","Computer vision; Deep learning; Game record reconstruction; Go game recognition; Knowledge distillation; Occlusion handling","Broadcasting; Computer aided instruction; Computer games; Computer graphics; Convolutional neural networks; Game theory; Large datasets; Broadcast video; Deep learning; End to end; Game record reconstruction; Game records; Go game recognition; Go-game; Knowledge distillation; Occlusion handling; Smart games; Computer vision","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-105017241303"
"Sarkar S.D.; Miksik O.; Pollefeys M.; Barath D.; Armeni I.","Sarkar, Sayan Deb (57219467073); Miksik, Ondrej (55064235900); Pollefeys, Marc (7004040532); Barath, Daniel (57126409400); Armeni, Iro (56352831100)","57219467073; 55064235900; 7004040532; 57126409400; 56352831100","CrossOver: 3D Scene Cross-Modal Alignment","2025","Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition","","","","8985","8994","5","10.1109/CVPR52734.2025.00840","https://www.scopus.com/pages/publications/105045435760?origin=resultslist","Multi-modal 3D object understanding has gained significant attention, yet current approaches often assume complete data availability and rigid alignment across all modalities. We present CrossOver, a novel framework for cross-modal 3D scene understanding via flexible, scene-level modality alignment. Unlike traditional methods that require aligned modality data for every object instance, CrossOver learns a unified, modality-Agnostic embedding space for scenes by aligning modalities-RGB images, point clouds, CAD models, floorplans, and text descriptions-with relaxed constraints and without explicit object semantics. Leveraging dimensionality-specific encoders, a multi-stage training pipeline, and emergent cross-modal behaviors, CrossOver supports robust scene retrieval and object localization, even with missing modalities. Evaluations on Scan-Net and 3RScan datasets show its superior performance across diverse metrics, highlighting CrossOver's adaptability for real-world applications in 3D scene understanding.  © 2025 IEEE.","3d scene understanding; cross-modal learning; multi-modal alignment","Alignment; Human computer interaction; Object recognition; Semantics; Three dimensional computer graphics; 'current; 3D object; 3d scene understanding; 3D scenes; Cross-modal; Cross-modal learning; Data availability; Multi-modal; Multi-modal alignment; Scene understanding; Computer aided design","Conference paper","Final","","Scopus","2-s2.0-105045435760"
"Antonelli M.G.; Brunetti J.; D’Ambrogio W.; Mattei E.; Stampone N.","Antonelli, Michele Gabrio (24314526300); Brunetti, Jacopo (55818703000); D’Ambrogio, Walter (57220642830); Mattei, Enrico (58866612100); Stampone, Nicola (58192888700)","24314526300; 55818703000; 57220642830; 58866612100; 58192888700","Surface quality improvement of 3D-printed components by a cobot-based contouring machining","2025","Robotica","43","11","","3942","3958","1","10.1017/S0263574725102567","https://www.scopus.com/pages/publications/105017720795?origin=resultslist","The functionality and aesthetic of 3D-printed components can be compromised if visible defects appear on their external surfaces. To overcome this issue, CNC machines were traditionally adopted for milling machining. More recently, industrial robots have been demonstrated to be a valid alternative. This study presents a robotic workstation developed for contouring machining 3D thermoplastic components printed using the material extrusion technology. The workstation adopts a collaborative robot with a novel, custom-designed, and low-cost end-effector made of a powered contouring tool integrated with three load cells for measuring the cutting forces along three perpendicular directions. The tool path planning is defined by a proposed and validated procedure. By a vision algorithm and a touch-stop operation, the 3D CAD model-based tool path is adapted to the current position and orientation of the workpiece. The experimental activity for determining the optimal set of contouring machining parameters (rotational speed, cut depth, and feed rate) and for measuring cutting forces confirms the feasibility of adopting the cobot-based solution for this application and suggests potential improvements for future works. © The Author(s), 2025. Published by Cambridge University Press.","collaborative robotics; contouring machining; MEX 3D printing; robot path planning; surface quality improvement","3D modeling; Collaborative robots; Computer aided design; Contour measurement; Cutting; Cutting tools; End effectors; Industrial robots; Robot programming; Three dimensional computer graphics; 3-D printing; 3D-printing; Contouring; Contouring machining; Cutting forces; External surfaces; MEX 3d printing; Quality improvement; Robot path-planning; Surface quality improvement; Motion planning","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-105017720795"
