"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Sadik A.R.; Govind S.","Sadik, Ahmed R. (57190765837); Govind, Siddhata (59865094300)","57190765837; 59865094300","Benchmarking LLM for Code Smells Detection: OpenAI GPT-4.0 vs DeepSeek-V3","2025","Proceedings of the 29th International Conference on Evaluation and Assessment in Software Engineering , EASE, 2025 edition, EASE 2025","","","","969","975","0","10.1145/3756681.3756993","https://www.scopus.com/pages/publications/105027168509?origin=resultslist","Determining which Large Language Model (LLM) is superior for code smell detection is a complex challenge. This study aims to establish a systematic methodology and evaluation matrix to address this question. We introduce a curated dataset containing smelly code implementations of identical scenarios across four major programming languages: Java, Python, JavaScript, and C++. Each dataset entry is annotated with known code smells, serving as ground truth for evaluation. We benchmark two state-of-the-art LLMs - DeepSeek-V3 and OpenAI GPT-4.0 - analyzing their detection capabilities using precision, recall, and F1-score. Our evaluation spans three levels of granularity: overall model performance, performance per code smell category, and detailed performance per individual code smell type. Additionally, we assess the cost-effectiveness of each model by considering their differing detection techniques - token-based analysis in OpenAI GPT-4.0 versus pattern matching in DeepSeek-V3. The findings provide valuable insights for practitioners aiming to select the most efficient and cost-effective LLM for automated code smell detection. © 2025 Copyright held by the owner/author(s).","","Benchmarking; Codes (symbols); Computer software; Cost benefit analysis; Cost effectiveness; High level languages; Pattern matching; Python; Code smell; Evaluation matrices; Ground truth; Javascript; Language model; Performance; State of the art; Systematic evaluation; Systematic methodology; Two-state; Odors","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105027168509"
"Yang Z.; Pang M.; Zhu K.; Zhai Y.; Yang W.","Yang, Zhenyan (60286241200); Pang, Mingyan (60286076500); Zhu, Kun (60286076600); Zhai, Ying (60286241300); Yang, Wentao (60285911500)","60286241200; 60286076500; 60286076600; 60286241300; 60285911500","Research on dual-wavelength infrared thermometry for temperature monitoring in aluminum electrolysis","2025","Proceedings of SPIE - The International Society for Optical Engineering","14001","","140010Y","","","0","10.1117/12.3091322","https://www.scopus.com/pages/publications/105026747397?origin=resultslist","For the rapid development of aluminum-electrolysis technology and the stricter environmental pipelines, achieving higher precision and real-time capability in temperature measurement has become one of the most key factors for improving electrolysis efficiency, lowering energy consumption, and ensuring production safety. This paper therefore aims to develop a novel two-color infrared thermometer for the aluminum-electrolysis industry. A new temperature-measurement system is constructed on the basis of two-color infrared thermometry and is analyzed from three perspectives - optics, hardware, and software - with recommendations provided for reducing measurement error and enhancing accuracy.  © COPYRIGHT SPIE. Downloading of the abstract is permitted for personal use only.","Electrolysis of Aluminum; Industrial thermometer; Infrared temperature measurement","Aluminum; Environmental technology; Infrared radiation; Process control; Temperature measurement; Temperature sensors; Thermometers; Aluminum electrolysis; Dual-wavelength; Electrolyse of aluminum; High-precision; Industrial thermometer; Infrared temperature measurements; Infrared thermometry; Real time capability; Temperature monitoring; Two color infrared; Electrolysis","Conference paper","Final","","Scopus","2-s2.0-105026747397"
"Kammoun N.; Douss A.B.C.; Abassi R.","Kammoun, Nadia (57211428109); Douss, Aida Ben Chehida (56349314700); Abassi, Ryma (25633615300)","57211428109; 56349314700; 25633615300","An RBAC-Based Access Control and Security Architecture for UAV Networks in Precision Agriculture Using Software-Defined Drone Networking","2025","International Journal of Advanced Computer Science and Applications","16","12","","1314","1325","0","10.14569/IJACSA.2025.01612128","https://www.scopus.com/pages/publications/105028448506?origin=resultslist","Unmanned Aerial Vehicles (UAVs), commonly referred to as drones, are widely employed in applications such as surveillance, delivery, mapping, and precision agriculture. Their flexibility, mobility, and cost effectiveness have accelerated their adoption in both civilian and industrial domains. However, the rapid evolution of UAV technologies introduces significant challenges related to limited resources, data processing constraints, and, most critically, security and privacy. Cyberattacks targeting UAV systems may result in data breaches, mission failures, operational disruptions, and risks to human safety. In our previous work, we proposed a lightweight identity authentication scheme based on Elliptic Curve Cryptography (ECC) and integrated it into a Software-Defined Drone Network (SDDN) architecture to ensure strong security with low computational overhead. Building on this foundation, the present study focuses on the agricultural domain, where UAVs are increasingly used for crop monitoring, precision farming, and environmental data collection. Due to the sensitivity of agricultural data and the involvement of multiple stakeholders, fine-grained access control is essential. The main contribution of this work is the design and evaluation of an SDDN-based security framework that integrates role-based access control (RBAC) with trust management to enable secure, scalable, and controlled UAV operations in agricultural environments. The framework restricts user actions according to predefined roles, improving system security and manageability. Simulation results demonstrate that the proposed approach effectively enforces access policies, enhances trust-aware decision making, and maintains low computational overhead suitable for resource-constrained UAV networks. Validation is conducted using Python and YAML-based configurations on Google Colab, confirming the practicality of the proposed solution. © (2025), (Science and Information Organization), All Rights Reserved.","access control; attacks; authentication; role-based access control; security; Software-Defined Drone Network; trust management; Unmanned Aerial Vehicles","Aircraft control; Antennas; Computer software; Cost effectiveness; Crops; Data privacy; Drones; Network security; Precision agriculture; Security systems; Target drones; Trusted computing; Aerial vehicle; Attack; Computational overheads; Precision Agriculture; Role-based Access Control; Security; Software-defined drone network; Trust management; Unmanned aerial vehicle; Vehicle network; Authentication","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105028448506"
"Werner M.; Anders K.","Werner, Martin (7402991876); Anders, Katharina (57196021613)","7402991876; 57196021613","SHM-DB - A Shared Memory Database for FAIR Geospatial Algorithm Development","2025","33rd ACM SIGSPATIAL International Conference on Advances in Geographic Information Systems, ACM SIGSPATIAL 2025","","","","836","839","0","10.1145/3748636.3762794","https://www.scopus.com/pages/publications/105025597672?origin=resultslist","This paper introduces the shared memory database SHM-DB and demonstrates how this can be used for developing point cloud processing algorithms on comparably large datasets with improved software quality. The SHM-DB acts as a component that completely disentangles all aspects of the computational process such that individual aspects can be implemented in a very reusable form. As a side-effect, the approach introduces a novel dimension of algorithmic transparency to the development system as the system visualizes intermediate results while an algorithm is running. Despite demonstrating the system on point cloud data, the system is generic and can be used beyond point clouds for other types of challenging data. © 2025 Copyright held by the owner/author(s).","in-memory data management; modularization; point clouds; real-time visualization of algorithms","Computer software reusability; Computer software selection and evaluation; Data visualization; Database systems; Information management; Large datasets; Software quality; Algorithms development; Cloud processing; Geo-spatial; In-memory data management; Modularizations; Point-clouds; Processing algorithms; Real time visualization; Real-time visualization of algorithm; Shared memory database; Modular construction","Conference paper","Final","","Scopus","2-s2.0-105025597672"
"Tang Y.; Chen H.; He Z.; Zhong H.","Tang, Ye (59151338600); Chen, Honghao (59151990500); He, Zhixing (59929823300); Zhong, Hao (57020638700)","59151338600; 59151990500; 59929823300; 57020638700","Understanding Mirror Bugs in Multiple-Language Projects","2025","ACM Transactions on Software Engineering and Methodology","35","1","26","","","3","10.1145/3727145","https://www.scopus.com/pages/publications/105027950610?origin=resultslist","As software is widely used in daily life, bugs can introduce catastrophic consequences. Researchers have conducted empirical studies to delve into bug characteristics, exploring topics such as buggy locations, symptoms, causes, and repair patterns. To attract users, many applications have implementations in different languages. If an implementation has a bug, other implementations can have similar bugs. In this article, we call such cross-language clone bugs mirror bugs. Understanding mirror bugs is crucial, as they offer insights into broader bug patterns. Still, no prior study has explored mirror bugs, leaving several research questions unanswered. For instance, can bug fixes in one language help detect and repair bugs in other languages? To address these questions, we conducted the first empirical study analyzing mirror bugs. Our investigation focused on 638 bugs from four projects, implemented in both Java and C#. Our study presents answers to five interesting research questions. For instance, some programmers actively fix mirror bugs even without tool support. Consequently, there is a timely need for tools that assist in detecting mirror bugs. Following this insight, we manually identified and implemented the patches of nine new mirror bugs. Among them, five patches are already accepted by programmers. © 2025 Copyright is held by the owner/author(s). Publication rights licensed to ACM.","Automatic program repair; Bug detection; Mirror bug","Automatic programming; Linguistics; Mirrors; Program debugging; Automatic program repair; Automatic programs; Bug characteristics; Bug detection; Catastrophic consequences; Daily lives; Empirical studies; Mirror bug; Multiple languages; Research questions; Repair","Article","Final","","Scopus","2-s2.0-105027950610"
"Liu T.; Fan Z.; Li W.; Wang Z.; Qiu Y.; Tang S.; Wu H.; Liu Y.; Ye X.; Fan D.","Liu, Tianyu (57713450600); Fan, Zhihua (57221307898); Li, Wenming (56402385600); Wang, Zhen (58382551200); Qiu, Yuhang (59514933900); Tang, Shengzhong (58179336200); Wu, Haibin (57832398600); Liu, Yanhuan (57222719669); Ye, Xiaochun (7401898954); Fan, Dongrui (12782252600)","57713450600; 57221307898; 56402385600; 58382551200; 59514933900; 58179336200; 57832398600; 57222719669; 7401898954; 12782252600","DFGAS: Exploring the Balance of HW-SW Scheduling through the DFG-Aware Scheme","2025","ACM Transactions on Architecture and Code Optimization","22","4","147","","","1","10.1145/3773768","https://www.scopus.com/pages/publications/105026660944?origin=resultslist","Coarse-Grained Reconfigurable Architectures (CGRAs) have been regarded as promising spatial computing fabric for the ever-evolving algorithms in multiple domains. However, pure software scheduling cannot compensate for the deficiencies in over-serialization and load imbalancing of these pure static CGRA designs. To address the issues caused by limited hardware flexibility, an in-depth study on the balance between the software and hardware scheduling design of CGRA is needed to achieve more precise, accurate, and adaptive scheduling of dataflow. In this article, we propose DFGAS (<ani:underline>DFG</ani:underline>-<ani:underline>A</ani:underline>ware <ani:underline>S</ani:underline>cheduling), a dataflow-driven CGRA which provides a comprehensive scheduling approach that encompasses software prediction, runtime adaptive execution, and post-execution refinement. Prior to execution, the TimeStamp prediction algorithm, coupled with the inherent dataflow execution model, enables coarse-grained (block-level) prediction for prioritized transfer and computation on NoC and PEs. During execution, the execution of key dataflow graph (DFG) blocks and edges is accelerated by incorporating a dynamic and adaptive dataflow mechanism. It leverages hardware-software co-design to obtain a holistic view of the entire DFG and continuously self-adaptively optimizes the scheduling process. Furthermore, a complete workflow is implemented, supporting making refinements to the software DFG mapping results. DFGAS represents a scheduling scheme of CGRA that is worth exploring, achieving hardware-software co-design that balances energy efficiency and flexibility. Experiments show that DFGAS achieves 1.35× energy efficiency improvement over a dataflow-driven CGRA and 1.9× energy efficiency improvement over a state-of-the-art pure static CGRA. © 2025 Copyright held by the owner/author(s).","CGRA; hardware-software co-design; network-on-chip","Computer hardware; Data flow analysis; Data flow graphs; Distributed computer systems; Energy efficiency; Green computing; Integrated circuit design; Network architecture; Reconfigurable architectures; Software design; Architecture designs; Coarse grained reconfigurable architecture; Dataflow; Dataflow graphs; Energy efficiency improvements; Hardware/software codesign; Multiple domains; Networks on chips; Software scheduling; Spatial computing; Hardware-software codesign","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105026660944"
"Chen Y.; Guo F.; Lan Z.","Chen, Yizhe (60259811400); Guo, Feng (59940340800); Lan, Zhiyong (60108019000)","60259811400; 59940340800; 60108019000","Online intelligent recognition of debris based on spectral imaging technology","2025","Proceedings of the 2nd International Conference on Intelligent Computing and Data Analysis, ICDA 2025","","","","619","624","0","10.1145/3772726.3772823","https://www.scopus.com/pages/publications/105026168758?origin=resultslist","This study aims to use machine vision technology to design and implement an intelligent recognition and removal system for impurities in tobacco production, in order to improve the purity of tobacco and the quality of cigarettes. By collecting image data on the conveyor belt and combining it with deep learning algorithms, rapid recognition of tobacco debris is achieved, and real-time removal is carried out through automatic devices. In this study, we provided a detailed introduction to the overall design concept of the system, hardware device design, recognition methods, dataset construction, model validation, and research on exclusion methods. Firstly, we chose the YOLO v8 framework as the core of the software algorithm, which has excellent performance in debris recognition due to its efficient image analysis and processing capabilities. By conducting five fold cross validation on a dataset containing various impurities, we verified that the designed deep learning model achieved an accuracy of up to 98.2% in detecting impurities and had good real-time performance, which could meet the real-time requirements of the production line. Secondly, in terms of the research and application effectiveness of the removal method, we have designed corresponding removal methods for the identification results of tobacco debris, and achieved comprehensive removal of tobacco debris by converting digital signals into level signals to drive the removal device. The actual application effect shows that the system reduces the quality control time of wind sorting debris from 30 minutes to 5 minutes, significantly improving production efficiency and product quality. In summary, this study designed and implemented a tobacco debris recognition and removal system based on machine vision, which has made a positive contribution to improving tobacco production efficiency and product quality.  © 2025 Copyright held by the owner/author(s).","Machine vision, Tobacco debris identification, Deep learning, Remove the system; productivity","Cigarette manufacture; Computer vision; Debris; Deep learning; Efficiency; Impurities; Learning algorithms; Learning systems; Machine vision; Quality control; Removal; Debris recognition; Intelligent recognition; Machine vision, tobacco debris identification, deep learning, remove the system; Machine-vision; Production efficiency; Products quality; Recognition systems; Removal method; Removal systems; Tobacco production; Tobacco","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105026168758"
"Tang J.; He Z.; Zhang M.; Geng W.; Zhou C.; Shi W.; Shi Y.; Wang Y.","Tang, Jiankai (58113141800); He, Zhe (58285368400); Zhang, Mingyu (60134428000); Geng, Wei (60134887700); Zhou, Chengchi (57218771224); Shi, Weinan (57194468285); Shi, Yuanchun (7404964393); Wang, Yuntao (53867328700)","58113141800; 58285368400; 60134428000; 60134887700; 57218771224; 57194468285; 7404964393; 53867328700","?-Ring: A Smart Ring Platform for Multimodal Physiological and Behavioral Sensing","2025","UbiComp Companion 2025 - Companion of the 2025 ACM International Joint Conference on Pervasive and Ubiquitous Computing","","","","1271","1277","4","10.1145/3714394.3756252","https://www.scopus.com/pages/publications/105027060144?origin=resultslist","Smart rings have emerged as uniquely convenient devices for continuous physiological and behavioral sensing, offering unobtrusive, constant access to metrics such as heart rate, motion, and skin temperature. Yet most commercial solutions remain proprietary, hindering reproducibility and slowing innovation in wearable research. We introduce τ-Ring, a commercial-ready platform that bridges this gap through: (i) accessible hardware combining time-synchronized multi-channel PPG, 6-axis IMU, temperature sensing, NFC, and on-board storage; (ii) adjustable firmware that lets researchers rapidly reconfigure sampling rates, power modes, and wireless protocols; and (iii) a fully open-source Android software suite that supports both real-time streaming and 8-hour offline logging. Together, these features enable out-of-the-box, reproducible acquisition of rich physiological and behavioral datasets, accelerating prototyping and standardizing experimentation. We validate the platform with demonstration studies in heart-rate monitoring and ring-based handwriting recognition. Source code is available at GitHub: https://github.com/thuhci/OpenRing. © 2025 Owner/Author.","mobile health; open software; photoplethysmography; smart ring","Behavioral research; Firmware; Heart; Open systems; Patient monitoring; Thermal logging; Wearable technology; Heart-rate; Multi channel; Multi-modal; On board storage; Open software; Reproducibilities; Sampling rates; Skin temperatures; Smart ring; Temperature sensing; Open source software","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105027060144"
"Lambiase S.; Catolino G.; Palomba F.; Ferrucci F.; Russo D.","Lambiase, Stefano (57219252610); Catolino, Gemma (57131181700); Palomba, Fabio (55321369000); Ferrucci, Filomena (7003406181); Russo, Daniel (57119027600)","57219252610; 57131181700; 55321369000; 7003406181; 57119027600","Investigating the Role of Cultural Values in Adopting Large Language Models for Software Engineering","2025","ACM Transactions on Software Engineering and Methodology","35","1","23","","","14","10.1145/3725529","https://www.scopus.com/pages/publications/105028029273?origin=resultslist","As a socio-technical activity, software development involves the close interconnection of people and technology. The integration of Large Language Models (LLMs) into this process exemplifies the socio-technical nature of software development. Although LLMs influence the development process, software development remains fundamentally human-centric, necessitating an investigation of the human factors in this adoption. Thus, with this study we explore the factors influencing the adoption of LLMs in software development, focusing on the role of professionals' cultural values. Guided by the Unified Theory of Acceptance and Use of Technology (UTAUT2) and Hofstede's cultural dimensions, we hypothesized that cultural values moderate the relationships within the UTAUT2 framework. Using Partial Least Squares-Structural Equation Modelling and data from 188 software engineers, we found that habit and performance expectancy are the primary drivers of LLM adoption, while cultural values do not significantly moderate this process. These findings suggest that, by highlighting how LLMs can boost performance and efficiency, organizations can encourage their use, no matter the cultural differences. Practical steps include offering training programs to demonstrate LLM benefits, creating a supportive environment for regular use, and continuously tracking and sharing performance improvements from using LLMs. © 2025 Copyright held by the owner/author(s).","Culture; Empirical Software Engineering; Generative AI; Hofstede; LLM; UTAUT2","Computer software; Human engineering; Information use; Personnel training; Software design; Cultural value; Culture; Empirical Software Engineering; Generative AI; Hofstede; Language model; Large language model; Performance; Sociotechnical; UTAUT2; Least squares approximations","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-105028029273"
"Tama B.A.; Krishna M.; Alam H.; Cham M.; Faruque O.; Cheng G.; Wang J.; Morlighem M.; Janeja V.","Tama, Bayu Adhi (55847313400); Krishna, Mansa (56421515400); Alam, Homayra (57429769000); Cham, Mostafa (58095502700); Faruque, Omar (58151243900); Cheng, Gong (57191982738); Wang, Jianwu (57201399639); Morlighem, Mathieu (36239282800); Janeja, Vandana (8956622700)","55847313400; 56421515400; 57429769000; 58095502700; 58151243900; 57191982738; 57201399639; 36239282800; 8956622700","DeepTopoNet: A Framework for Subglacial Topography Estimation on the Greenland Ice Sheets","2025","33rd ACM SIGSPATIAL International Conference on Advances in Geographic Information Systems, ACM SIGSPATIAL 2025","","","","943","954","3","10.1145/3748636.3764162","https://www.scopus.com/pages/publications/105025554391?origin=resultslist","Mapping Greenland's subglacial topography is critical for projecting the future mass loss of the ice sheet and its contribution to global sea-level rise. However, the complex and sparse nature of observational data, particularly information about the bed topography under the ice sheet, significantly increases the uncertainty in model projections. Bed topography is traditionally measured by airborne ice-penetrating radars that measure the ice thickness directly underneath the aircraft, leaving data gaps of tens of kilometers in between flight lines. This study introduces a deep learning framework, DeepTopoNet, that integrates radar-derived ice thickness observations and BedMachine Greenland data through a novel dynamic loss-balancing mechanism. Among all efforts to reconstruct bed topography, BedMachine has emerged as one of the most widely used datasets, combining mass conservation principles and ice thickness measurements to generate high-resolution bed elevation estimates. The proposed loss function adaptively adjusts the weighting between radar and BedMachine's bed, ensuring robustness in areas with limited radar coverage while leveraging the high spatial resolution of BedMachine's bed estimates. Our approach incorporates gradient-based and trend surface features to enhance model performance and utilizes a convolutional neural network (CNN) architecture (i.e., BedTopoCNN) designed for subgrid-scale predictions. By systematically testing on the Upernavik Isstrøm) region in West Greenland, the model achieves high accuracy (MAE: 12.49 m, RMSE: 19.38 m, and R2: 0.99), outperforming baseline methods in reconstructing subglacial terrain. This work demonstrates the potential of deep learning in bridging observational gaps, providing a scalable and efficient solution to inferring subglacial topography. This framework paves the way for improved predictions of ice sheet flow and sea level rise. © 2025 Copyright held by the owner/author(s).","BedMachine; deep learning; greenland; sparse radar data; subglacial topography","Convolutional neural networks; Fighter aircraft; Glacial geology; Glaciers; Ice; Radar measurement; Sea level; Software testing; Thickness measurement; Topography; Bed topography; Bedmachine; Deep learning; Green land; Ice sheet; Ice thickness; Radar data; Sparse radar data; Subglacial topography; Topography estimation; Deep learning","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105025554391"
"Lv Y.","Lv, Yiping (60327885200)","60327885200","Pathway Study on the Consolidation of Chinese Cultural Identity under the Empowerment of Digital Intelligence Technologies","2025","Proceedings of 2025 4th International Conference on Artificial Intelligence and Intelligent Information Processing, AIIIP 2025","","","","328","332","0","10.1145/3778534.3778585","https://www.scopus.com/pages/publications/105027016789?origin=resultslist","This research suggests four combined ways to rebuild things - bringing back the original context (using AR/VR and blockchain), fighting against algorithms (using NLP to encrypt or mess with data), rebuilding authority (experts and the public working together in a special way), and defending local culture - to make Chinese cultural identity stronger. Using about 10,000 samples from different places (2024 cultural data, CNKI, Kaggle, Baidu Index) and some tech tools (ResNet, BERT, LSTM, GNN, XGBoost, Random Forest), here's what we found: ResNet fixed things up to 93% (K-Means went from 0.45 to 0.72); the amount of NFTs for intangible heritage went up by 40%, and identity scores went up by 22% (p is less than 0.01); BERT messed with data 45% better on 20,000 XNLI texts; TikTok showed more varied stuff by 28%; the ""Digital Silk Road""score went from 68 to 85 (from 2020 to 2025, ARIMA says plus or minus 3%); XGBoost worked 92% of the time, and SHAP said blockchain helped a lot (β=0.38). Being fair (AIF360 score over 0.90), keeping data private (ϵ=1.0), and using edge AI helped stop the effectiveness from dropping too much because of digital gaps, keeping it around 78%.  © 2025 Copyright held by the owner/author(s).","Algorithmic Resistance; Chinese Cultural Identity; Digital Intelligence Technology; Reconstruction Pathways","Artificial intelligence; Human engineering; Information use; K-means clustering; Random forests; Software engineering; Algorithmic resistance; Algorithmics; Block-chain; Chinese cultural identity; Cultural identity; Digital intelligence technology; K-means; Random forests; Reconstruction pathway; Silk roads; Historic preservation","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105027016789"
"Adyaputra R.; Imtihan K.; Saleh M.","Adyaputra, Reza (60266326800); Imtihan, Khairul (57200985669); Saleh, Maemun (60266229100)","60266326800; 57200985669; 60266229100","Assessing User Satisfaction of Local Government Websites Through ISO 25010 and Technology Acceptance Model (TAM): A SmartPLS and IPMA-Based Study in Lombok Tengah","2025","Journal of Information and Organizational Sciences","49","2","","291","312","3","10.31341/jios.49.2.8","https://www.scopus.com/pages/publications/105026493449?origin=resultslist","Despite continued efforts to digitize public services, many local government websites in emerging contexts still underperform in delivering satisfactory user experiences. This study develops an integrated evaluation framework that combines the ISO 25010 software quality model with the Technology Acceptance Model (TAM) to jointly assess system quality and user acceptance. We analyzed survey data from 524 users in Lombok Tengah, Indonesia, using Partial Least Squares Structural Equation Modeling (PLS-SEM) and Importance Performance Map Analysis (IPMA). The results indicate that functional suitability, usability, and reliability significantly shape perceived usefulness, whereas reliability, security, and performance efficiency drive perceived ease of use. Both perceived usefulness and perceived ease of use positively influence user satisfaction and behavioral intention, with satisfaction emerging as the strongest predictor. IPMA highlights performance efficiency and security as priority areas for improvement. The study contributes to e-government literature by proposing a dual layer model that links system level attributes to user-level perceptions and outcomes, and by translating statistical effects into actionable priorities for local governments seeking to enhance the quality and adoption of digital public services in semi urban developing regions. © 2025 The Authors.","E-government; IPMA; ISO 25010; Local government website; SmartPLS; Technology Acceptance Model; User satisfaction","","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105026493449"
"Salah M.A.F.; Marhusin M.F.; Sulaiman R.","Salah, Mohammed A. F. (57207695976); Marhusin, Mohd Fadzli (24825271000); Sulaiman, Rossilawati (23391262600)","57207695976; 24825271000; 23391262600","A Bio-Inspired Behavior-Based Hybrid Framework for Ransomware Detection","2025","International Journal of Advanced Computer Science and Applications","16","12","","462","472","0","10.14569/IJACSA.2025.0161241","https://www.scopus.com/pages/publications/105028480429?origin=resultslist","Ransomware remains a critical and evolving cybersecurity threat, increasingly rendering traditional signaturebased detection techniques ineffective. While modern machine learning models achieve high detection accuracy, they often operate as opaque “black boxes”, introducing a significant explainability gap that undermines analyst trust. In addition, behavior-based anomaly detection systems frequently suffer from high false-positive rates, limiting their operational viability. To address these challenges, this study adopts a Design Science Research Methodology to develop a novel, interpretable, multistage ransomware detection framework. The proposed architecture integrates three complementary components: a bioinspired Negative Selection Algorithm from Artificial Immune Systems to filter benign behavioral patterns, a first-order Markov chain model to capture probabilistic deviations in execution sequences, and a Random Forest ensemble classifier to synthesize these signals for final decision-making. The framework is evaluated using a dual-pipeline experimental design on real-world ransomware and benign software samples, enabling controlled comparison between probabilistic and pattern-based behavioral modeling. Experimental results demonstrate that the proposed approach achieves high detection performance while maintaining a low false-positive rate and providing interpretable behavioral evidence. Overall, the framework offers a principled balance between detection effectiveness and interpretability, addressing key limitations of existing ransomware detection systems. © (2025), (Science and Information Organization), All Rights Reserved.","anomaly detection; Artificial Immune Systems (AIS); hybrid framework; Markov chain; Negative Selection Algorithm; Random Forest; Ransomware","Anomaly detection; Artificial intelligence; Behavioral research; Biomimetics; Chains; Design of experiments; Error detection; Learning systems; Markov chains; Random forests; Anomaly detection; Artificial Immune System; Behavior-based; Bio-inspired behaviors; False positive rates; Hybrid framework; Negative-selection algorithms; Probabilistics; Random forests; Decision trees; Malware","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105028480429"
"Kassab M.; Belbach W.","Kassab, Mohamad (16022132400); Belbach, Walid (60310189100)","16022132400; 60310189100","Automating Requirements Classification: A Systematic Literature Review and Ensemble LLM-Based Approach","2025","Proceedings of the 29th International Conference on Evaluation and Assessment in Software Engineering , EASE, 2025 edition, EASE Companion 2025","","","","82","90","3","10.1145/3727967.3756825","https://www.scopus.com/pages/publications/105026927326?origin=resultslist","Accurately classifying software requirements into Functional Requirements (FR) and Non-Functional Requirements (NFR) categories is essential for project success, yet manual classification remains labor-intensive, highly domain-dependent, and prone to ambiguity. In this study, we first perform a systematic literature review of 81 peer-reviewed studies, identifying key techniques and limitations for mapping requirements into FRs and NFRs and then mapping the identified NFRs to their corresponding quality attributes. Building on the findings from the review, we propose an automated ensemble tool that integrates four Large Language Models (LLMs) using weighted voting and meta-model stacking algorithms to enhance both accuracy and robustness of the classification. We evaluated our approach on a dataset of 984 requirements. Our tool demonstrates improvements over single-model classification, achieving high precision in both FR/NFR distinction and NFR-attribute association. The dual methodological approach in this study contributes to the advancement of requirements engineering by laying the foundation for more efficient and precise classification methods. © 2025 Copyright held by the owner/author(s).","LLM; Non-Functional Requirements; Ontology; Quality Attributes; Requirements Classification","Classification (of information); Information systems; Project management; Requirements engineering; Functional requirement; Language model; Large language model; Model based approach; Non-functional requirements; Ontology's; Quality attributes; Requirements classifications; Software requirements; Systematic literature review; Mapping","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105026927326"
"Bulan J.A.; Cadondon J.; Lesidan J.R.; Jao J.R.; Galvez M.C.; Shiina T.; Plancherel Y.; Verelst J.; Vallar E.A.","Bulan, Jejomar A. (58762664300); Cadondon, Jumar (57219402042); Lesidan, James Roy (58762455900); Jao, Jazzie R. (59238675900); Galvez, Maria Cecilia (23767787200); Shiina, Tatsuo (56063685600); Plancherel, Yves (16029387700); Verelst, Jochem (60388309200); Vallar, Edgar A. (6602868039)","58762664300; 57219402042; 58762455900; 59238675900; 23767787200; 56063685600; 16029387700; 60388309200; 6602868039","Evaluating Vegetation Indices Across Scales: An Integrated Analysis of PROSPECT-4 Model, Sentinel-2, and Multispectral Drone","2025","International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences - ISPRS Archives","48","1/W6-2025","","41","45","0","10.5194/isprs-archives-XLVIII-1-W6-2025-41-2025","https://www.scopus.com/pages/publications/105030029931?origin=resultslist","The use of Vegetation Indices (VIs) is important in remote sensing for inferring biophysical parameters and monitoring environmental processes. Since VIs are derived from reflectance measurements, the scale and platform of acquisition-satellite, commercial multispectral drone, or simulation model-can potentially influence their derived values and inter-relationships. This study addresses this influence by presenting a multiscale comparison of four common indices: MPRI, NDVI, NDWI, and OSAVI. Data were sourced from three distinct platforms: Sentinel-2 satellite imagery, high-resolution data acquired via a multispectral drone, and a simulated spectral library generated using the PROSPECT-4 via ARTMO software. The core objective was to assess the consistency of the correlational structure among these VIs across the three scale measurements. Results indicate a statistically significant similarity in the overall correlational pattern of the indices, suggesting that the intrinsic mathematical relationships between these VIs are largely scale-invariant. However, the study identifies a critical need to standardize the data acquisition and processing protocol for drone measurements to match the known consistency of the Sentinel-2 mission and the rigorous parameters of the PROSPECT-4 simulation. This standardization is essential for future multi-sensor integration and calibration efforts.  Copyright © 2025 Jejomar A. Bulan et al.","ARTMO; PROSPECT 4; Sentinel-2; UAV; Vegetation indices","Agriculture; Computer software; Data acquisition; Data handling; Remote sensing; Satellite imagery; Simulation platform; Vegetation; ARTMO; Biophysical monitoring; Biophysical parameters; Environmental process; Integrated analysis; Multi-spectral; PROSPECT 4; Remote-sensing; Sentinel-2; Vegetation index; Drones","Conference paper","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105030029931"
